analysis_id,qc_type,batch_id,Analyte-1,Analyte-2
1233,SPL,7,1280.3290239196742,15363.94829
1234,SPL,7,1226.5008234038598,14718.00988
1235,SPL,7,1166.4784685468003,13997.74162
1236,SPL,7,1382.5792176385885,16590.95061
1237,SPL,7,1206.4590826775545,14477.50899
1238,SPL,7,1380.7679773135874,16569.21573
1239,SPL,7,1246.5774864264108,14958.92984
1240,BQC,7,949.7388291191709,11396.86595
1241,SPL,7,1149.0729900719014,13788.87588
1242,SPL,7,1317.1556622298576,15805.86795
1243,SPL,7,1366.159850700016,16393.91821
1244,SPL,7,1277.5468355475905,15330.56203
1245,SPL,7,1482.5680998669473,17790.8172
1246,SPL,7,1459.2154219485633,17510.58506
1247,SPL,7,1340.0376963680367,16080.45236
1248,SPL,7,1275.4451153657926,15305.34138
1249,SPL,7,1329.3358995798853,15952.03079
1250,BQC,7,1078.1799460985462,12938.15935
1251,SPL,7,1298.3952005165497,15580.74241
1252,SPL,7,1446.5108413721075,17358.1301
1253,SPL,7,1212.4573652963109,14549.48838
1254,SPL,7,1258.4320111059174,15101.18413
1255,SPL,7,1246.4678305654497,14957.61397
1256,SPL,7,1240.7149395648594,14888.57927
1257,SPL,7,1221.4030440105516,14656.83653
1258,SPL,7,1173.0676514138963,14076.81182
1259,SPL,7,1129.9331832098562,13559.1982
1260,BQC,7,937.3682243897249,11248.41869
1261,SPL,7,1346.9815603133684,16163.77872
1262,SPL,7,1312.9797774250123,15755.75733
1263,SPL,7,1297.99847,15575.98164
1264,SPL,7,1143.2131879939047,13718.55826
1265,SPL,7,1367.6738958337166,16412.08675
1266,SPL,7,1291.3634987579965,15496.36199
1267,SPL,7,1374.938874436996,16499.26649
1268,SPL,7,1220.6584170659985,14647.901
1269,SPL,7,1113.7386959043515,13364.86435
1270,BQC,7,1049.1270792719624,12589.52495
1271,SPL,7,1124.4400100674804,13493.28012
1272,SPL,7,1206.250021299923,14475.00026
1273,SPL,7,1356.4126447489696,16276.95174
1274,SPL,7,1207.5753991425372,14490.90479
1275,SPL,7,1171.6155641729413,14059.38677
1276,SPL,7,1296.3828812959105,15556.59458
1277,SPL,7,1124.290871788119,13491.49046
1278,SPL,7,1139.6937157343655,13676.32459
1279,SPL,7,1274.9922179598884,15299.90662
1280,BQC,7,1028.4708898307406,12341.65068
1281,SPL,7,1185.635636882842,14227.62764
1282,SPL,7,966.5969622453786,11599.16355
1283,SPL,7,1261.1094650499635,15133.31358
1284,SPL,7,1239.8807672612288,14878.56921
1285,SPL,7,989.2552034686107,11871.06244
1286,SPL,7,1138.9737749653086,13667.6853
1287,SPL,7,1144.090932284408,13729.09119
1288,SPL,7,957.4979469452971,11489.97536
1289,SPL,7,1031.5176113701596,12378.21134
1290,BQC,7,1076.1015326871286,12913.21839
1291,SPL,7,1074.0584509427636,12888.70141
1292,SPL,7,1143.0437642712654,13716.52517
1293,SPL,7,955.7225935209236,11468.67112
1294,SPL,7,1017.0574207441448,12204.68905
1295,SPL,7,1264.6451636089198,15175.74196
1296,SPL,7,1127.2842785026944,13527.41134
1297,SPL,7,962.4209484575754,11549.05138
1298,SPL,7,979.1595238146211,11749.91429
1299,SPL,7,1042.751151915874,12513.01382
1300,BQC,7,957.8177973001851,11493.81357
1301,SPL,7,932.7663098854347,11193.19572
1302,SPL,7,1173.2522771963318,14079.02733
1303,SPL,7,1086.5233751893163,13038.2805
1304,SPL,7,1120.2647082693704,13443.1765
1305,SPL,7,965.9120846030745,11590.94502
1306,SPL,7,1024.6088983816821,12295.30678
1307,SPL,7,851.4200230749135,10217.04028
1308,SPL,7,1038.3881140170377,12460.65737
1309,SPL,7,1064.4655907670785,12773.58709
1310,BQC,7,958.9179708471959,11507.01565
1311,SPL,7,980.8087817976378,11769.70538
1312,SPL,7,925.4141476319982,11104.96977
1313,SPL,7,986.6052707887281,11839.26325
1314,SPL,7,1100.8299401390589,13209.95928
1315,SPL,7,1001.7705837232417,12021.247
1316,SPL,7,987.9422409498342,11855.30689
1317,SPL,7,976.2602745561053,11715.12329
1318,SPL,7,971.7641541656424,11661.16985
1319,SPL,7,963.9278729018973,11567.13447
1320,BQC,7,1021.3600386709146,12256.32046
1321,SPL,7,811.9932530304577,9743.919036
1322,SPL,7,1060.983545941808,12731.80255
1323,SPL,7,969.4862001907147,11633.8344
1324,SPL,7,1011.2155005931616,12134.58601
1325,SPL,7,1122.3050086525975,13467.6601
1326,SPL,7,950.5669847819701,11406.80382
1327,SPL,7,860.9325874485185,10331.19105
1328,SPL,7,899.8698189,10798.43783
1329,SPL,7,880.1876462687767,10562.25176
1330,BQC,7,1021.6152046372252,12259.38246
1331,SPL,7,869.1692155439765,10430.03059
1332,SPL,7,708.0720168324812,8496.864202
1333,SPL,7,982.3160616649723,11787.79274
1334,SPL,7,738.1418614802183,8857.702338
1335,SPL,7,970.0727077951999,11640.87249
1336,SPL,7,871.4396036712493,10457.27524
1337,SPL,7,891.1403650265194,10693.68438
1338,SPL,7,974.4769922924054,11693.72391
1339,SPL,7,1040.8774006802319,12490.52881
1340,BQC,7,1097.1563553454148,13165.87626
1341,SPL,7,850.1436093675186,10201.72331
1342,SPL,7,927.5608258,11130.72991
1343,SPL,7,937.1591921778804,11245.91031
1344,SPL,7,922.4393028,11069.27163
1345,SPL,7,1008.8080493232349,12105.69659
1346,SPL,7,1053.9984675323976,12647.98161
1347,SPL,7,859.6233183559854,10315.47982
1348,SPL,7,776.7286230488146,9320.743477
1349,SPL,7,1026.2349534146597,12314.81944
1350,BQC,7,1034.3229227395864,12411.87507
1351,SPL,7,808.0010988912802,9696.013187
1352,SPL,7,747.5069329624328,8970.083196
1353,SPL,7,907.2145537376726,10886.57464
1354,SPL,7,792.6645437,9511.974525
1355,SPL,7,855.2564398354008,10263.07728
1356,SPL,7,707.9631550542383,8495.557861
1357,SPL,7,938.6688288972063,11264.02595
1358,SPL,7,1089.7919923671845,13077.50391
1359,SPL,7,885.7345905247572,10628.81509
1360,BQC,7,1010.2417374010048,12122.90085
1361,SPL,7,903.6769587231894,10844.1235
1362,SPL,7,1047.1281973811374,12565.53837
1363,SPL,7,851.9410313691138,10223.29238
1364,SPL,7,761.8473642,9142.168371
1365,SPL,7,844.2295381279074,10130.75446
1366,SPL,7,778.4168812160749,9341.002575
1367,SPL,7,829.8891594537363,9958.669913
1368,SPL,7,884.5066244195889,10614.07949
1369,SPL,7,1057.374712293172,12688.49655
1370,BQC,7,1059.5822205594964,12714.98665
1371,SPL,7,866.0919084,10393.1029
1372,SPL,7,891.1909358877108,10694.29123
1373,SPL,7,933.4605683,11201.52682
1374,SPL,7,874.7260747798841,10496.7129
1375,SPL,7,903.2028766,10838.43452
1376,SPL,7,846.1557174054419,10153.86861
1377,SPL,7,936.1728169,11234.0738
1378,SPL,7,1048.0046785877798,12576.05614
1379,SPL,7,1012.390917891494,12148.69101
1380,BQC,7,961.5611227168143,11538.73347
1381,SPL,7,1107.3233898291203,13287.88068
1382,SPL,7,1125.3207191815964,13503.84863
1383,SPL,7,679.4811661,8153.773994
1384,SPL,7,1044.4233010962664,12533.07961
1385,SPL,7,986.0339902206827,11832.40788
1386,SPL,7,835.6932835,10028.3194
1387,SPL,7,1248.0227180794682,14976.27262
1388,SPL,7,1007.464728026177,12089.57674
1389,SPL,7,946.5410237524497,11358.49229
1390,BQC,7,1077.2847839505268,12927.41741
1391,SPL,7,1140.2551679486032,13683.06202
1392,SPL,7,1007.652112336946,12091.82535
1393,SPL,7,1019.3323695529763,12231.98843
1394,SPL,7,1125.3881823206646,13504.65819
1395,SPL,7,1057.597385753084,12691.16863
1396,SPL,7,1111.5335902173088,13338.40308
1397,SPL,7,1044.2391012927656,12530.86922
1398,SPL,7,994.6373215783542,11935.64786
1399,SPL,7,994.9488895477066,11939.38667
1400,BQC,7,927.6953897864101,11132.34468
